timestamp,open,high,low,close,volume
2024-01-26 15:00,99.75,100.44,98.91,99.65,131561
2024-01-26 16:00,99.65,100.33,99.42,99.44,75420
2024-01-26 17:00,99.44,100.24,98.52,99.54,105738
2024-01-26 18:00,99.54,99.59,99.06,99.49,147464
2024-01-26 19:00,99.49,99.92,98.90,99.65,55928
2024-01-26 20:00,99.65,99.90,99.24,99.83,75393
2024-01-26 21:00,99.83,100.62,99.67,99.86,93422
2024-01-29 14:00,99.86,100.40,99.57,99.79,82000
2024-01-29 15:00,99.79,100.40,98.89,99.39,71875
2024-01-29 16:00,99.39,100.07,98.86,99.86,117665
2024-01-29 17:00,99.86,99.96,98.97,99.76,144024
2024-01-29 18:00,99.76,101.11,99.21,100.28,118956
2024-01-29 19:00,100.28,101.01,99.24,99.99,117797
2024-01-29 20:00,99.99,100.82,99.25,100.35,129006
2024-01-29 21:00,100.35,101.06,99.06,100.00,86575
2024-01-30 14:00,100.00,100.42,99.84,100.14,72758
2024-01-30 15:00,100.14,100.94,99.49,100.13,70590
2024-01-30 16:00,100.13,101.32,99.66,100.61,57214
2024-01-30 17:00,100.61,100.83,100.21,100.44,143511
2024-01-30 18:00,100.44,101.93,99.72,100.96,134684
2024-01-30 19:00,100.96,101.88,100.48,100.88,72266
2024-01-30 20:00,100.88,101.32,99.89,101.17,108181
2024-01-30 21:00,101.17,101.27,101.05,101.26,87618
2024-01-31 14:00,101.26,101.35,100.45,101.09,116648
2024-01-31 15:00,101.09,101.17,100.52,101.05,127833
2024-01-31 16:00,101.05,101.87,100.71,101.28,91514
2024-01-31 17:00,101.28,102.09,100.93,101.21,149259
2024-01-31 18:00,101.21,101.77,100.88,101.63,117988
2024-01-31 19:00,101.63,102.54,101.21,102.17,85638
2024-01-31 20:00,102.17,102.27,101.61,102.17,79872
2024-01-31 21:00,102.17,103.10,101.15,102.22,56051
2024-02-01 14:00,102.22,102.45,101.43,102.18,136700
2024-02-01 15:00,102.18,103.16,100.74,101.74,136395
2024-02-01 16:00,101.74,101.77,100.59,101.46,65519
2024-02-01 17:00,101.46,101.87,101.07,101.09,51808
2024-02-01 18:00,101.09,101.67,100.80,101.17,62813
2024-02-01 19:00,101.17,101.87,100.16,100.75,103329
2024-02-01 20:00,100.75,101.55,100.00,101.27,111641
2024-02-01 21:00,101.27,102.73,100.26,101.75,90988
2024-02-02 14:00,101.75,102.34,101.50,101.59,70069
2024-02-02 15:00,101.59,102.52,100.51,101.49,58447
2024-02-02 16:00,101.49,102.11,100.65,101.15,82361
2024-02-02 17:00,101.15,101.85,100.53,101.06,86980
2024-02-02 18:00,101.06,101.13,100.09,101.08,77943
2024-02-02 19:00,101.08,101.35,99.81,100.68,84908
2024-02-02 20:00,100.68,101.05,99.67,100.38,104131
2024-02-02 21:00,100.38,100.41,99.86,100.21,127425
2024-02-05 14:00,100.21,100.47,99.82,100.46,68706
2024-02-05 15:00,100.46,101.12,100.20,100.34,127120
2024-02-05 16:00,100.34,100.71,99.57,100.18,135073
2024-02-05 17:00,100.18,100.22,99.63,100.07,123272
2024-02-05 18:00,100.07,100.95,99.09,100.19,79657
2024-02-05 19:00,100.19,100.36,98.87,99.87,79815
2024-02-05 20:00,99.87,100.47,99.12,99.54,79981
2024-02-05 21:00,99.54,99.80,98.28,99.26,80839
2024-02-06 14:00,99.26,99.54,98.78,98.95,61992
2024-02-06 15:00,98.95,99.75,98.31,98.63,93733
2024-02-06 16:00,98.63,99.40,97.90,99.14,117237
2024-02-06 17:00,99.14,99.19,98.41,98.84,135877
2024-02-06 18:00,98.84,99.36,98.48,99.24,130550
2024-02-06 19:00,99.24,99.71,98.32,99.15,104910
2024-02-06 20:00,99.15,99.76,98.71,98.72,101780
2024-02-06 21:00,98.72,98.96,97.86,98.76,121637
2024-02-07 14:00,98.76,99.41,98.36,98.48,69629
2024-02-07 15:00,98.48,99.14,98.34,98.68,81048
2024-02-07 16:00,98.68,99.46,98.16,98.34,111690
2024-02-07 17:00,98.34,98.71,97.37,97.99,59968
2024-02-07 18:00,97.99,98.05,97.52,97.69,116209
2024-02-07 19:00,97.69,98.01,97.20,97.80,124129
2024-02-07 20:00,97.80,98.72,97.43,97.72,127166
2024-02-07 21:00,97.72,98.30,96.79,97.55,59111
2024-02-08 14:00,97.55,97.97,96.34,97.30,128882
2024-02-08 15:00,97.30,97.75,96.76,97.15,82231
2024-02-08 16:00,97.15,98.09,96.21,96.78,88946
2024-02-08 17:00,96.78,97.50,96.43,96.51,123180
2024-02-08 18:00,96.51,96.82,96.24,96.57,106601
2024-02-08 19:00,96.57,97.49,95.62,96.16,96344
2024-02-08 20:00,96.16,96.95,95.44,96.00,110996
2024-02-08 21:00,96.00,96.41,95.47,96.11,93352
2024-02-09 14:00,96.11,96.45,96.09,96.20,108915
2024-02-09 15:00,96.20,96.81,96.14,96.67,116199
2024-02-09 16:00,96.67,97.32,96.00,96.46,144905
2024-02-09 17:00,96.46,96.60,95.76,96.14,111617
2024-02-09 18:00,96.14,96.46,95.19,96.25,84945
2024-02-09 19:00,96.25,97.08,96.15,96.72,59996
2024-02-09 20:00,96.72,97.84,96.00,97.11,83314
2024-02-09 21:00,97.11,97.91,96.79,97.20,62860
2024-02-12 14:00,97.20,97.83,97.18,97.62,127326
2024-02-12 15:00,97.62,98.18,96.70,97.66,82548
2024-02-12 16:00,97.66,98.93,96.91,98.20,126669
2024-02-12 17:00,98.20,98.66,98.12,98.43,133626
2024-02-12 18:00,98.43,98.61,97.77,98.34,69271
2024-02-12 19:00,98.34,99.67,97.78,98.83,68233
2024-02-12 20:00,98.83,99.43,98.20,99.15,105319
2024-02-12 21:00,99.15,100.25,98.75,99.48,82350
2024-02-13 14:00,99.48,99.90,99.39,99.46,97222
2024-02-13 15:00,99.46,100.36,98.84,99.17,145138
2024-02-13 16:00,99.17,99.75,98.57,99.46,96375
2024-02-13 17:00,99.46,99.56,99.07,99.49,134276
2024-02-13 18:00,99.49,100.06,98.85,99.04,135628
2024-02-13 19:00,99.04,99.88,98.44,98.84,102138
2024-02-13 20:00,98.84,99.64,98.57,98.88,123348
2024-02-13 21:00,98.88,99.00,98.11,98.83,104955
2024-02-14 14:00,98.83,99.50,98.06,99.10,110999
2024-02-14 15:00,99.10,100.07,98.93,99.30,64756
2024-02-14 16:00,99.30,100.47,98.40,99.84,70616
2024-02-14 17:00,99.84,100.60,99.41,99.74,145687
2024-02-14 18:00,99.74,99.77,98.72,99.61,78168
2024-02-14 19:00,99.61,100.54,99.45,99.87,145817
2024-02-14 20:00,99.87,100.15,99.22,99.55,62461
2024-02-14 21:00,99.55,100.07,99.11,99.76,138637
2024-02-15 14:00,99.76,100.56,99.11,99.51,92459
2024-02-15 15:00,99.51,100.42,98.96,99.81,119021
2024-02-15 16:00,99.81,100.24,99.71,100.07,109511
2024-02-15 17:00,100.07,101.32,100.07,100.54,87300
2024-02-15 18:00,100.54,101.19,100.52,100.56,71826
2024-02-15 19:00,100.56,101.82,99.75,101.08,79192
2024-02-15 20:00,101.08,101.89,100.18,101.39,112386
2024-02-15 21:00,101.39,102.04,100.38,101.79,146571
2024-02-16 14:00,101.79,102.54,101.77,102.26,141544
2024-02-16 15:00,102.26,102.44,101.40,102.15,77971
2024-02-16 16:00,102.15,102.20,101.51,102.19,59216
2024-02-16 17:00,102.19,102.57,101.69,102.55,141351
2024-02-16 18:00,102.55,103.31,101.50,102.21,96204
2024-02-16 19:00,102.21,102.21,101.74,102.10,67454
2024-02-16 20:00,102.10,102.53,101.92,102.52,82450
2024-02-16 21:00,102.52,103.52,102.17,102.43,98768
2024-02-19 14:00,102.43,103.50,101.58,102.85,131590
2024-02-19 15:00,102.85,103.83,102.48,102.67,132698
2024-02-19 16:00,102.67,103.44,102.65,102.70,99857
2024-02-19 17:00,102.70,102.82,102.16,102.43,96015
2024-02-19 18:00,102.43,102.88,101.64,102.70,91570
2024-02-19 19:00,102.70,102.78,102.27,102.66,65395
2024-02-19 20:00,102.66,103.65,101.71,103.07,126878
2024-02-19 21:00,103.07,104.00,102.10,103.08,93935
2024-02-20 14:00,103.08,103.51,102.30,102.97,114248
2024-02-20 15:00,102.97,103.98,102.91,103.11,69845
2024-02-20 16:00,103.11,103.76,102.24,103.25,91368
2024-02-20 17:00,103.25,104.04,102.48,102.93,77102
2024-02-20 18:00,102.93,103.94,102.64,102.73,87739
2024-02-20 19:00,102.73,103.72,101.54,102.53,118900
2024-02-20 20:00,102.53,102.68,101.88,102.22,149749
2024-02-20 21:00,102.22,102.59,101.23,102.31,138057
2024-02-21 14:00,102.31,102.60,102.06,102.51,139697
2024-02-21 15:00,102.51,103.65,102.42,103.03,129286
2024-02-21 16:00,103.03,103.58,102.06,102.90,121998
2024-02-21 17:00,102.90,102.98,102.11,102.79,67177
2024-02-21 18:00,102.79,103.48,102.55,102.96,101911
2024-02-21 19:00,102.96,103.62,102.39,103.24,133346
2024-02-21 20:00,103.24,104.20,102.51,103.47,145984
2024-02-21 21:00,103.47,103.97,103.11,103.69,52971
2024-02-22 14:00,103.69,104.34,102.63,103.65,122417
2024-02-22 15:00,103.65,103.74,103.55,103.69,76396
2024-02-22 16:00,103.69,103.70,103.02,103.26,70398
2024-02-22 17:00,103.26,103.84,102.34,103.21,93458
2024-02-22 18:00,103.21,104.02,102.84,103.43,85335
2024-02-22 19:00,103.43,104.60,103.10,103.89,129292
2024-02-22 20:00,103.89,104.56,103.02,103.75,56147
2024-02-22 21:00,103.75,104.11,103.34,103.56,70470
2024-02-23 14:00,103.56,104.04,103.34,103.73,56552
2024-02-23 15:00,103.73,104.55,103.07,103.77,73271
2024-02-23 16:00,103.77,104.02,103.31,103.56,129862
2024-02-23 17:00,103.56,103.85,102.50,103.21,81886
2024-02-23 18:00,103.21,103.81,103.01,103.53,128820
2024-02-23 19:00,103.53,104.56,102.81,103.48,103931
2024-02-23 20:00,103.48,104.24,102.26,103.22,57486
2024-02-23 21:00,103.22,104.01,102.85,103.46,78618
2024-02-26 14:00,103.46,103.79,102.76,103.55,122513
2024-02-26 15:00,103.55,103.59,102.91,103.48,65838
2024-02-26 16:00,103.48,103.92,102.56,103.42,126507
2024-02-26 17:00,103.42,104.01,102.78,103.37,149657
2024-02-26 18:00,103.37,103.47,103.30,103.36,93812
2024-02-26 19:00,103.36,104.12,101.96,102.97,99192
2024-02-26 20:00,102.97,103.77,102.22,103.10,63877
2024-02-26 21:00,103.10,103.43,102.43,102.83,53153
2024-02-27 14:00,102.83,103.43,102.63,103.05,85687
2024-02-27 15:00,103.05,103.14,102.43,102.68,135932
2024-02-27 16:00,102.68,102.81,101.65,102.30,50331
2024-02-27 17:00,102.30,103.54,102.12,102.76,132417
2024-02-27 18:00,102.76,103.51,102.61,102.94,76571
2024-02-27 19:00,102.94,103.20,102.88,103.03,123318
2024-02-27 20:00,103.03,103.81,102.04,103.14,104153
2024-02-27 21:00,103.14,104.32,102.36,103.64,145458
2024-02-28 14:00,103.64,104.94,103.02,103.96,85244
2024-02-28 15:00,103.96,104.52,102.81,103.58,115914
2024-02-28 16:00,103.58,104.08,103.12,103.76,116982
2024-02-28 17:00,103.76,104.55,103.07,103.92,81162
2024-02-28 18:00,103.92,104.20,102.96,104.08,64817
2024-02-28 19:00,104.08,104.73,103.32,104.19,81430
2024-02-28 20:00,104.19,105.27,103.63,104.37,139356
2024-02-28 21:00,104.37,104.86,103.45,104.23,123158
2024-02-29 14:00,104.23,105.19,104.16,104.56,131157
2024-02-29 15:00,104.56,105.35,104.40,104.90,149544
2024-02-29 16:00,104.90,105.80,103.67,104.58,82183
2024-02-29 17:00,104.58,104.89,104.38,104.67,92517
2024-02-29 18:00,104.67,105.47,104.31,105.09,93606
2024-02-29 19:00,105.09,105.54,104.76,104.85,103822
2024-02-29 20:00,104.85,105.94,104.14,104.98,104422
2024-02-29 21:00,104.98,105.65,104.30,105.41,88994
2024-03-01 14:00,105.41,105.97,104.86,105.88,106842
2024-03-01 15:00,105.88,106.91,105.22,106.08,57637
2024-03-01 16:00,106.08,106.34,105.48,105.81,141948
2024-03-01 17:00,105.81,106.31,104.86,105.47,79376
2024-03-01 18:00,105.47,105.99,105.21,105.78,103427
2024-03-01 19:00,105.78,106.62,104.77,105.61,114661
2024-03-01 20:00,105.61,106.35,105.01,105.23,128437
2024-03-01 21:00,105.23,105.87,104.44,105.41,64118
2024-03-04 14:00,105.41,106.66,104.89,105.86,79376
2024-03-04 15:00,105.86,106.97,105.75,106.23,134021
2024-03-04 16:00,106.23,107.39,105.61,106.77,140261
2024-03-04 17:00,106.77,107.92,106.22,107.21,126788
2024-03-04 18:00,107.21,108.11,106.68,107.42,140115
2024-03-04 19:00,107.42,107.81,106.88,107.62,81353
2024-03-04 20:00,107.62,108.58,107.61,107.84,61295
2024-03-04 21:00,107.84,108.97,107.20,107.99,131768
2024-03-05 14:00,107.99,108.48,107.49,107.84,65098
2024-03-05 15:00,107.84,107.93,106.66,107.41,53533
2024-03-05 16:00,107.41,107.63,106.83,107.40,146905
2024-03-05 17:00,107.40,108.13,106.84,107.10,82002
2024-03-05 18:00,107.10,107.50,106.92,107.43,73222
2024-03-05 19:00,107.43,107.81,106.70,107.39,92308
2024-03-05 20:00,107.39,108.26,107.27,107.67,118846
2024-03-05 21:00,107.67,108.92,107.42,108.21,108996
2024-03-06 14:00,108.21,108.81,107.76,107.98,141246
2024-03-06 15:00,107.98,108.35,106.86,107.85,133585
2024-03-06 16:00,107.85,107.96,107.55,107.96,102203
2024-03-06 17:00,107.96,108.93,106.85,107.56,67798
2024-03-06 18:00,107.56,108.23,106.98,107.94,75532
2024-03-06 19:00,107.94,108.79,107.06,107.96,144040
2024-03-06 20:00,107.96,108.23,107.21,107.52,102478
2024-03-06 21:00,107.52,107.83,106.40,107.30,122513
2024-03-07 14:00,107.30,107.70,106.85,107.08,51868
2024-03-07 15:00,107.08,108.20,106.57,107.58,133127
2024-03-07 16:00,107.58,108.47,106.91,107.76,91683
2024-03-07 17:00,107.76,108.52,107.46,108.20,114062
2024-03-07 18:00,108.20,108.56,107.28,108.19,51945
2024-03-07 19:00,108.19,108.58,107.31,107.99,61656
2024-03-07 20:00,107.99,108.85,107.39,108.39,114358
2024-03-07 21:00,108.39,109.28,107.24,108.31,99067
2024-03-08 14:00,108.31,108.81,107.49,108.00,101912
2024-03-08 15:00,108.00,109.26,107.50,108.35,61746
2024-03-08 16:00,108.35,109.39,107.31,108.59,66025
2024-03-08 17:00,108.59,109.43,107.96,108.71,134481
2024-03-08 18:00,108.71,109.70,108.02,109.04,126088
2024-03-08 19:00,109.04,109.68,108.17,109.50,119983
2024-03-08 20:00,109.50,110.45,108.63,109.41,80390
2024-03-08 21:00,109.41,110.54,108.41,109.82,101314
2024-03-11 13:00,109.82,111.04,108.87,110.02,112299
2024-03-11 14:00,110.02,110.14,109.51,109.67,111875
2024-03-11 15:00,109.67,109.87,108.71,109.68,102376
2024-03-11 16:00,109.68,109.71,108.87,109.41,119024
2024-03-11 17:00,109.41,109.92,108.71,109.82,127483
2024-03-11 18:00,109.82,109.94,109.31,109.58,54541
2024-03-11 19:00,109.58,110.30,109.48,109.88,93139
2024-03-11 20:00,109.88,109.95,109.05,109.51,142503
2024-03-12 13:00,109.51,109.69,109.34,109.49,122228
2024-03-12 14:00,109.49,110.47,108.54,109.14,68499
2024-03-12 15:00,109.14,109.85,108.41,109.04,111665
2024-03-12 16:00,109.04,109.47,107.61,108.65,77536
2024-03-12 17:00,108.65,109.76,107.85,108.94,91612
2024-03-12 18:00,108.94,109.43,108.56,109.16,116346
2024-03-12 19:00,109.16,109.26,108.95,109.03,115392
2024-03-12 20:00,109.03,110.12,108.10,109.13,94837
2024-03-13 13:00,109.13,109.83,108.03,109.07,113388
2024-03-13 14:00,109.07,109.69,108.97,109.13,121029
2024-03-13 15:00,109.13,110.30,108.48,109.46,89139
2024-03-13 16:00,109.46,110.50,108.52,109.55,66089
2024-03-13 17:00,109.55,110.28,108.90,109.55,115350
2024-03-13 18:00,109.55,110.03,109.05,109.34,102179
2024-03-13 19:00,109.34,110.34,108.45,108.92,84562
2024-03-13 20:00,108.92,110.33,108.72,109.42,122946
2024-03-14 13:00,109.42,109.91,109.25,109.26,132288
2024-03-14 14:00,109.26,110.22,108.53,109.49,134874
2024-03-14 15:00,109.49,110.63,108.78,109.61,86980
2024-03-14 16:00,109.61,110.35,108.64,110.08,142332
2024-03-14 17:00,110.08,111.31,109.34,110.50,110641
2024-03-14 18:00,110.50,110.71,110.16,110.43,145492
2024-03-14 19:00,110.43,110.90,109.55,110.76,88349
2024-03-14 20:00,110.76,111.74,110.48,110.96,106799
2024-03-15 13:00,110.96,111.08,109.93,110.53,123063
2024-03-15 14:00,110.53,111.11,109.92,110.39,114427
2024-03-15 15:00,110.39,111.20,109.60,110.70,107158
2024-03-15 16:00,110.70,111.15,109.77,111.06,112840
2024-03-15 17:00,111.06,111.77,110.17,110.97,58305
2024-03-15 18:00,110.97,111.40,110.24,111.00,84056
2024-03-15 19:00,111.00,111.13,110.52,110.85,137526
2024-03-15 20:00,110.85,111.65,110.57,111.24,66479
2024-03-18 13:00,111.24,111.98,111.05,111.09,104576
2024-03-18 14:00,111.09,111.98,110.94,111.12,84113
2024-03-18 15:00,111.12,112.33,110.34,111.55,142905
2024-03-18 16:00,111.55,111.77,110.34,111.18,60344
2024-03-18 17:00,111.18,112.18,110.17,111.62,65144
2024-03-18 18:00,111.62,111.97,111.22,111.34,132911
2024-03-18 19:00,111.34,111.82,111.21,111.28,145501
2024-03-18 20:00,111.28,112.36,110.76,111.37,56821
2024-03-19 13:00,111.37,112.28,110.67,111.44,135790
2024-03-19 14:00,111.44,111.83,110.36,111.18,56560
2024-03-19 15:00,111.18,111.59,110.91,111.16,124184
2024-03-19 16:00,111.16,112.24,110.81,111.47,128140
2024-03-19 17:00,111.47,112.66,111.06,111.89,66558
2024-03-19 18:00,111.89,113.14,111.50,112.22,90351
2024-03-19 19:00,112.22,112.86,111.53,112.68,104863
2024-03-19 20:00,112.68,113.17,112.68,112.70,110511
2024-03-20 13:00,112.70,113.04,112.40,112.52,142706
2024-03-20 14:00,112.52,113.61,111.09,112.08,142152
2024-03-20 15:00,112.08,112.59,111.19,111.75,137374
2024-03-20 16:00,111.75,112.57,111.42,111.50,141512
2024-03-20 17:00,111.50,111.85,110.86,111.77,89678
2024-03-20 18:00,111.77,112.17,110.41,111.38,130808
2024-03-20 19:00,111.38,112.61,110.40,111.51,89786
2024-03-20 20:00,111.51,111.60,110.10,111.10,146897
2024-03-21 13:00,111.10,111.55,110.67,110.73,144713
